1,2,3,4,5,6,,
6697,-5.6799827,-0.6754219,-6.3553047,-5.0045609,NULL,,
6698,-5.7193675,-0.7113089,-6.4305768,-5.008059,NULL,,
6699,-5.7280092,-0.7295996,-6.4575086,-4.9984093,NULL,,
6700,-5.773169,-0.7421024,-6.5151715,-5.0310664,NULL,,
6701,-5.8106432,-0.7502062,-6.5607491,-5.0604367,NULL,,
6702,-5.8596668,-0.7115415,-6.5711083,-5.1481252,NULL,,
6703,-5.897141,-0.7196453,-6.6166863,-5.1774955,NULL,,
6704,-5.926929,-0.7233499,-6.6501789,-5.2035789,NULL,,
6705,-5.8596668,-0.7115415,-6.5711083,-5.1481252,NULL,,
6706,-5.7770329,-0.690935,-6.4678679,-5.0860982,NULL,,
6707,-5.6799827,-0.6754219,-6.3553047,-5.0045609,NULL,,
6708,-5.5550551,-0.6839874,-6.2389426,-4.871068,NULL,,
6709,-5.4435887,-0.6735678,-6.1170568,-4.770021,NULL,,
6710,-5.3474941,-0.6719464,-6.0193405,-4.6755476,NULL,,
6711,-5.280232,-0.660138,-5.9402699,-4.6200938,NULL,,
6712,-5.2427578,-0.6520342,-5.8946919,-4.5907235,NULL,,
6713,-5.1995091,-0.6673147,-5.8667235,-4.5321941,NULL,,
6714,-5.2129698,-0.6483296,-5.8611994,-4.56464,NULL,,
6715,-5.2043285,-0.6300389,-5.8342671,-4.5742898,NULL,,
6716,-5.2043285,-0.6300389,-5.8342671,-4.5742898,NULL,,
6717,-5.2043285,-0.6300389,-5.8342671,-4.5742898,NULL,,
6718,-5.2129698,-0.6483296,-5.8611994,-4.56464,NULL,,
6719,-5.2427578,-0.6520342,-5.8946919,-4.5907235,NULL,,
6720,-5.2427578,-0.6520342,-5.8946919,-4.5907235,NULL,,
6721,-5.2715907,-0.6418473,-5.9133377,-4.6297431,NULL,,
6722,-5.2850513,-0.6228621,-5.9078135,-4.6621895,NULL,,
6723,-5.2850513,-0.6228621,-5.9078135,-4.6621895,NULL,,
6724,-5.3004231,-0.6316603,-5.9319835,-4.6687632,NULL,,
6725,-5.3090644,-0.649951,-5.9589157,-4.6591134,NULL,,
6726,-5.3090644,-0.649951,-5.9589157,-4.6591134,NULL,,
6727,-5.3388529,-0.6536556,-5.9924083,-4.6851969,NULL,,
6728,-5.3676853,-0.6434687,-6.011054,-4.7242165,NULL,,
6729,-5.3763266,-0.6617594,-6.0379863,-4.7145672,NULL,,
6730,-5.4339919,-0.6413854,-6.0752773,-4.7926064,NULL,,
6731,-5.477241,-0.626105,-6.1032462,-4.8511362,NULL,,
6732,-5.4637799,-0.6450901,-6.1087704,-4.8186898,NULL,,
6733,-5.5012541,-0.6531939,-6.1543479,-4.8480601,NULL,,
6734,-5.5252671,-0.6802828,-6.2054501,-4.8449845,NULL,,
6735,-5.5550551,-0.6839874,-6.2389426,-4.871068,NULL,,
6736,-5.5550551,-0.6839874,-6.2389426,-4.871068,NULL,,
6737,-5.5550551,-0.6839874,-6.2389426,-4.871068,NULL,,
6738,-5.5550551,-0.6839874,-6.2389426,-4.871068,NULL,,
6739,-5.5550551,-0.6839874,-6.2389426,-4.871068,NULL,,
6740,-5.5838881,-0.6738004,-6.2575884,-4.9100876,NULL,,
6741,-5.6127205,-0.6636134,-6.2762341,-4.9491072,NULL,,
6742,-5.6501946,-0.6717172,-6.3218117,-4.9784775,NULL,,
6743,-5.7088156,-0.6652349,-6.3739505,-5.0435805,NULL,,
6744,-5.7241874,-0.674033,-6.3981204,-5.0501542,NULL,,
6745,-5.7482004,-0.7011219,-6.4492221,-5.0470786,NULL,,
6746,-5.8000908,-0.7041322,-6.5041227,-5.0959587,NULL,,
6747,-5.8683081,-0.7298322,-6.5980406,-5.1384759,NULL,,
6748,-5.926929,-0.7233499,-6.6501789,-5.2035789,NULL,,
6749,-5.8683081,-0.7298322,-6.5980406,-5.1384759,NULL,,
6750,-5.8154626,-0.7129303,-6.5282927,-5.1025319,NULL,,
6751,-5.7193675,-0.7113089,-6.4305768,-5.008059,NULL,,
6752,-5.5790687,-0.7110763,-6.2900448,-4.8679924,NULL,,
6753,-5.4676018,-0.7006567,-6.1681585,-4.7669454,NULL,,
6754,-5.3916984,-0.6705576,-6.0621562,-4.7211409,NULL,,
6755,-5.3523135,-0.6346706,-5.9868841,-4.7176433,NULL,,
6756,-5.3676853,-0.6434687,-6.011054,-4.7242165,NULL,,
6757,-5.3763266,-0.6617594,-6.0379863,-4.7145672,NULL,,
6758,-5.3763266,-0.6617594,-6.0379863,-4.7145672,NULL,,
6759,-5.3965182,-0.6332817,-6.0296998,-4.7632365,NULL,,
6760,-5.3965182,-0.6332817,-6.0296998,-4.7632365,NULL,,
6761,-5.3965182,-0.6332817,-6.0296998,-4.7632365,NULL,,
6762,-5.3965182,-0.6332817,-6.0296998,-4.7632365,NULL,,
6763,-5.3763266,-0.6617594,-6.0379863,-4.7145672,NULL,,
6764,-5.3763266,-0.6617594,-6.0379863,-4.7145672,NULL,,
6765,-5.4051595,-0.6515724,-6.0566316,-4.7535868,NULL,,
6766,-5.4051595,-0.6515724,-6.0566316,-4.7535868,NULL,,
6767,-5.4339919,-0.6413854,-6.0752773,-4.7926064,NULL,,
6768,-5.4637799,-0.6450901,-6.1087704,-4.8186898,NULL,,
6769,-5.4877934,-0.672179,-6.1598721,-4.8156142,NULL,,
6770,-5.5252671,-0.6802828,-6.2054501,-4.8449845,NULL,,
6771,-5.5838881,-0.6738004,-6.2575884,-4.9100876,NULL,,
6772,-5.6213622,-0.6819042,-6.3031664,-4.9394579,NULL,,
6773,-5.6799827,-0.6754219,-6.3553047,-5.0045609,NULL,,
6774,-5.7241874,-0.674033,-6.3981204,-5.0501542,NULL,,
6775,-5.7616611,-0.6821368,-6.4436979,-5.0795245,NULL,,
6776,-5.820282,-0.6756545,-6.4958363,-5.1446276,NULL,,
6777,-5.8596668,-0.7115415,-6.5711083,-5.1481252,NULL,,
6778,-5.8884997,-0.7013546,-6.5897541,-5.1871452,NULL,,
6779,-5.9557619,-0.713163,-6.6688247,-5.2425985,NULL,,
6780,-5.9644032,-0.7314537,-6.6957569,-5.2329493,NULL,,
6781,-6.0086074,-0.7300649,-6.7385721,-5.2785425,NULL,,
6782,-6.0460815,-0.7381686,-6.7841501,-5.3079128,NULL,,
6783,-6.1047025,-0.7316863,-6.8362885,-5.3730159,NULL,,
6784,-6.1489067,-0.7302975,-6.8791041,-5.4186091,NULL,,
6785,-6.1200743,-0.7404845,-6.8604584,-5.3795896,NULL,,
6786,-6.0460815,-0.7381686,-6.7841501,-5.3079128,NULL,,
6787,-5.9557619,-0.713163,-6.6688247,-5.2425985,NULL,,
6788,-5.8000908,-0.7041322,-6.5041227,-5.0959587,NULL,,
6789,-5.7088156,-0.6652349,-6.3739505,-5.0435805,NULL,,
6790,-5.5973487,-0.6548153,-6.2520642,-4.9425335,NULL,,
6791,-5.530087,-0.6430069,-6.1729937,-4.8870797,NULL,,
6792,-5.4926128,-0.6349031,-6.1274161,-4.8577094,NULL,,
6793,-5.4926128,-0.6349031,-6.1274161,-4.8577094,NULL,,
6794,-5.5012541,-0.6531939,-6.1543479,-4.8480601,NULL,,
6795,-5.5166259,-0.661992,-6.1785178,-4.8546338,NULL,,
6796,-5.5166259,-0.661992,-6.1785178,-4.8546338,NULL,,
6797,-5.530087,-0.6430069,-6.1729937,-4.8870797,NULL,,
6798,-5.5887074,-0.6365246,-6.225132,-4.9521828,NULL,,
6799,-5.5973487,-0.6548153,-6.2520642,-4.9425335,NULL,,
6800,-5.6261816,-0.6446283,-6.27071,-4.9815531,NULL,,
6801,-5.6415534,-0.6534265,-6.2948799,-4.9881268,NULL,,
6802,-5.6415534,-0.6534265,-6.2948799,-4.9881268,NULL,,
6803,-5.6501946,-0.6717172,-6.3218117,-4.9784775,NULL,,
6804,-5.6934438,-0.6564367,-6.3497806,-5.0370069,NULL,,
6805,-5.7222762,-0.6462498,-6.3684258,-5.0760264,NULL,,
6806,-5.7511091,-0.6360628,-6.3870716,-5.115046,NULL,,
6807,-5.7953134,-0.634674,-6.4298873,-5.1606393,NULL,,
6808,-5.8337431,-0.6566694,-6.4903121,-5.1770735,NULL,,
6809,-5.8779473,-0.6552805,-6.5331278,-5.2226667,NULL,,
6810,-5.8779473,-0.6552805,-6.5331278,-5.2226667,NULL,,
6811,-5.9019604,-0.6823694,-6.5842299,-5.2195911,NULL,,
6812,-5.9692225,-0.6941778,-6.6633005,-5.2750449,NULL,,
6813,-6.0422597,-0.682602,-6.7247615,-5.3596578,NULL,,
6814,-6.0662727,-0.7096909,-6.7758636,-5.3565817,NULL,,
6815,-6.1181631,-0.7127011,-6.8307643,-5.4054618,NULL,,
6816,-6.1181631,-0.7127011,-6.8307643,-5.4054618,NULL,,
6817,-6.1777391,-0.7201105,-6.8977499,-5.4576287,NULL,,
6818,-6.2065721,-0.7099235,-6.9163957,-5.4966483,NULL,,
6819,-6.1863809,-0.7384012,-6.9246821,-5.4479795,NULL,,
6820,-6.2017527,-0.7471994,-6.9488521,-5.4545531,NULL,,
6821,-6.2305851,-0.7370124,-6.9674973,-5.4935727,NULL,,
6822,-6.2459569,-0.7458106,-6.9916673,-5.5001464,NULL,,
6823,-6.2305851,-0.7370124,-6.9674973,-5.4935727,NULL,,
6824,-6.2152133,-0.7282143,-6.9433274,-5.486999,NULL,,
6825,-6.1335349,-0.7214993,-6.8549342,-5.4120355,NULL,,
6826,-6.0134268,-0.692789,-6.7061162,-5.3206382,NULL,,
6827,-5.8865886,-0.6735713,-6.56006,-5.2130175,NULL,,
6828,-5.8865886,-0.6735713,-6.56006,-5.2130175,NULL,,
6829,-5.7818527,-0.6536591,-6.4354115,-5.1281934,NULL,,
6830,-5.7818527,-0.6536591,-6.4354115,-5.1281934,NULL,,
6831,-5.7818527,-0.6536591,-6.4354115,-5.1281934,NULL,,
6832,-5.7088156,-0.6652349,-6.3739505,-5.0435805,NULL,,
6833,-5.6415534,-0.6534265,-6.2948799,-4.9881268,NULL,,
6834,-5.6261816,-0.6446283,-6.27071,-4.9815531,NULL,,
6835,-5.5973487,-0.6548153,-6.2520642,-4.9425335,NULL,,
6836,-5.6127205,-0.6636134,-6.2762341,-4.9491072,NULL,,
6837,-5.5973487,-0.6548153,-6.2520642,-4.9425335,NULL,,
6838,-5.6213622,-0.6819042,-6.3031664,-4.9394579,NULL,,
6839,-5.6261816,-0.6446283,-6.27071,-4.9815531,NULL,,
6840,-5.655014,-0.6344414,-6.2893558,-5.0205727,NULL,,
6841,-5.655014,-0.6344414,-6.2893558,-5.0205727,NULL,,
6842,-5.6261816,-0.6446283,-6.27071,-4.9815531,NULL,,
6843,-5.6127205,-0.6636134,-6.2762341,-4.9491072,NULL,,
6844,-5.6415534,-0.6534265,-6.2948799,-4.9881268,NULL,,
6845,-5.6415534,-0.6534265,-6.2948799,-4.9881268,NULL,,
6846,-5.6261816,-0.6446283,-6.27071,-4.9815531,NULL,,
6847,-5.6463728,-0.6161506,-6.2624235,-5.0302224,NULL,,
6848,-5.683847,-0.6242544,-6.308001,-5.0595922,NULL,,
6849,-5.7424674,-0.6177721,-6.3601398,-5.1246953,NULL,,
6850,-5.7559285,-0.598787,-6.3546152,-5.1571417,K1 ,Eyebrows up,7/28/2022 19:12
6851,-5.7713003,-0.6075851,-6.3787851,-5.1637154,NULL,,
6852,-5.8087745,-0.6156889,-6.4243631,-5.1930852,NULL,,
6853,-5.8673949,-0.6092066,-6.4765015,-5.2581887,NULL,,
6854,-5.9067798,-0.6450936,-6.5517735,-5.2616863,NULL,,
6855,-5.9307933,-0.6721824,-6.6028757,-5.2586107,NULL,,
6856,-5.9692225,-0.6941778,-6.6633005,-5.2750449,NULL,,
6857,-6.0134268,-0.692789,-6.7061162,-5.3206382,NULL,,
6858,-6.0509009,-0.7008927,-6.7516937,-5.350008,NULL,,
6859,-6.0951056,-0.699504,-6.7945094,-5.3956013,NULL,,
6860,-6.1469955,-0.7025142,-6.8494101,-5.4444814,NULL,,
6861,-6.1623673,-0.7113124,-6.87358,-5.451055,NULL,,
6862,-6.1181631,-0.7127011,-6.8307643,-5.4054618,NULL,,
6863,-6.1181631,-0.7127011,-6.8307643,-5.4054618,NULL,,
6864,-6.1181631,-0.7127011,-6.8307643,-5.4054618,NULL,,
6865,-6.1181631,-0.7127011,-6.8307643,-5.4054618,NULL,,
6866,-6.1181631,-0.7127011,-6.8307643,-5.4054618,NULL,,
6867,-6.0509009,-0.7008927,-6.7516937,-5.350008,NULL,,
6868,-5.9605813,-0.6758871,-6.6363683,-5.2846942,NULL,,
6869,-5.8779473,-0.6552805,-6.5331278,-5.2226667,NULL,,
6870,-5.7818527,-0.6536591,-6.4354115,-5.1281934,NULL,,
6871,-5.7222762,-0.6462498,-6.3684258,-5.0760264,NULL,,
6872,-5.6703858,-0.6432395,-6.3135257,-5.0271463,NULL,,
6873,-5.6415534,-0.6534265,-6.2948799,-4.9881268,NULL,,
6874,-5.6703858,-0.6432395,-6.3135257,-5.0271463,NULL,,
6875,-5.6703858,-0.6432395,-6.3135257,-5.0271463,NULL,,
6876,-5.7088156,-0.6652349,-6.3739505,-5.0435805,NULL,,
6877,-5.7088156,-0.6652349,-6.3739505,-5.0435805,NULL,,
6878,-5.7530198,-0.6638461,-6.4167662,-5.0891738,NULL,,
6879,-5.790494,-0.6719498,-6.4623437,-5.1185441,NULL,,
6880,-5.820282,-0.6756545,-6.4958363,-5.1446276,NULL,,
6881,-5.8491144,-0.6654675,-6.514482,-5.1836472,NULL,,
6882,-6.0182467,-0.6555132,-6.6736598,-5.3627334,NULL,,
6883,-6.0268879,-0.6738039,-6.7005916,-5.3530841,NULL,,
6884,-6.0509009,-0.7008927,-6.7516937,-5.350008,NULL,,
6885,-6.1181631,-0.7127011,-6.8307643,-5.4054618,NULL,,
6886,-6.1489067,-0.7302975,-6.8791041,-5.4186091,NULL,,
6887,-6.2017527,-0.7471994,-6.9488521,-5.4545531,NULL,,
6888,-6.2459569,-0.7458106,-6.9916673,-5.5001464,NULL,,
6889,-6.2690148,-0.7590078,-7.0279222,-5.5100069,NULL,,
6890,-6.3132191,-0.757619,-7.0707378,-5.5556002,NULL,,
6891,-6.3708844,-0.737245,-7.1080294,-5.6336393,NULL,,
6892,-6.3506932,-0.7657227,-7.1163158,-5.5849705,NULL,,
6893,-6.4083586,-0.7453488,-7.1536069,-5.6630096,NULL,,
6894,-6.4525628,-0.74396,-7.1964226,-5.7086029,NULL,,
6895,-6.4679346,-0.7527581,-7.2205925,-5.7151766,NULL,,
6896,-6.4765759,-0.7710488,-7.2475247,-5.7055273,NULL,,
6897,-6.4813952,-0.733773,-7.2150683,-5.7476225,NULL,,
6898,-6.4237304,-0.7541469,-7.1777773,-5.6695833,NULL,,
6899,-6.3266797,-0.7386339,-7.0652137,-5.5880461,NULL,,
6900,-6.2305851,-0.7370124,-6.9674973,-5.4935727,NULL,,
6901,-6.1047025,-0.7316863,-6.8362885,-5.3730159,NULL,,
6902,-6.0509009,-0.7008927,-6.7516937,-5.350008,NULL,,
6903,-5.998055,-0.6839908,-6.6819463,-5.3140645,NULL,,
6904,-5.9740419,-0.656902,-6.6308441,-5.3171401,NULL,,
6905,-5.9442539,-0.6531973,-6.5973511,-5.2910566,NULL,,
6906,-5.9154215,-0.6633843,-6.5787058,-5.252037,NULL,,
6907,-5.9442539,-0.6531973,-6.5973511,-5.2910566,NULL,,
6908,-5.9307933,-0.6721824,-6.6028757,-5.2586107,NULL,,
6909,-5.9605813,-0.6758871,-6.6363683,-5.2846942,NULL,,
6910,-5.9605813,-0.6758871,-6.6363683,-5.2846942,NULL,,
6911,-5.9692225,-0.6941778,-6.6633005,-5.2750449,NULL,,
6912,-5.998055,-0.6839908,-6.6819463,-5.3140645,NULL,,
6913,-5.998055,-0.6839908,-6.6819463,-5.3140645,NULL,,
6914,-5.998055,-0.6839908,-6.6819463,-5.3140645,NULL,,
6915,-6.0268879,-0.6738039,-6.7005916,-5.3530841,NULL,,
6916,-6.0422597,-0.682602,-6.7247615,-5.3596578,NULL,,
6917,-6.0422597,-0.682602,-6.7247615,-5.3596578,NULL,,
6918,-6.0509009,-0.7008927,-6.7516937,-5.350008,NULL,,
6919,-6.0951056,-0.699504,-6.7945094,-5.3956013,NULL,,
6920,-6.0951056,-0.699504,-6.7945094,-5.3956013,NULL,,
6921,-6.0951056,-0.699504,-6.7945094,-5.3956013,NULL,,
6922,-6.1469955,-0.7025142,-6.8494101,-5.4444814,NULL,,
6923,-6.1912003,-0.7011254,-6.8922257,-5.4900746,NULL,,
6924,-6.2354045,-0.6997365,-6.9350414,-5.5356679,NULL,,
6925,-6.2728786,-0.7078403,-6.980619,-5.5650382,NULL,,
6926,-6.3026667,-0.711545,-7.0141115,-5.5911217,NULL,,
6927,-6.3468714,-0.7101561,-7.0569272,-5.6367149,NULL,,
6928,-6.3555126,-0.7284468,-7.0838594,-5.6270657,NULL,,
6929,-6.4083586,-0.7453488,-7.1536069,-5.6630096,NULL,,
6930,-6.4083586,-0.7453488,-7.1536069,-5.6630096,NULL,,
6931,-6.4525628,-0.74396,-7.1964226,-5.7086029,NULL,,
6932,-6.4813952,-0.733773,-7.2150683,-5.7476225,NULL,,
6933,-6.4525628,-0.74396,-7.1964226,-5.7086029,NULL,,
6934,-6.3506932,-0.7657227,-7.1163158,-5.5849705,NULL,,
6935,-6.289206,-0.7305301,-7.0196362,-5.5586758,NULL,,
6936,-6.1489067,-0.7302975,-6.8791041,-5.4186091,NULL,,
6937,-6.0422597,-0.682602,-6.7247615,-5.3596578,NULL,,
6938,-5.9894137,-0.6657001,-6.655014,-5.3237138,NULL,,
6939,-5.9154215,-0.6633843,-6.5787058,-5.252037,NULL,,
6940,-5.9067798,-0.6450936,-6.5517735,-5.2616863,NULL,,
6941,-5.8779473,-0.6552805,-6.5331278,-5.2226667,NULL,,
6942,-5.8577561,-0.6837583,-6.5414143,-5.1739979,NULL,,
6943,-5.8731279,-0.6925564,-6.5655842,-5.1805716,NULL,,
6944,-5.8731279,-0.6925564,-6.5655842,-5.1805716,NULL,,
6945,-5.8865886,-0.6735713,-6.56006,-5.2130175,NULL,,
6946,-5.9019604,-0.6823694,-6.5842299,-5.2195911,NULL,,
6947,-5.9605813,-0.6758871,-6.6363683,-5.2846942,NULL,,
6948,-5.9605813,-0.6758871,-6.6363683,-5.2846942,NULL,,
6949,-5.9740419,-0.656902,-6.6308441,-5.3171401,NULL,,
6950,-5.9894137,-0.6657001,-6.655014,-5.3237138,NULL,,
6951,-5.998055,-0.6839908,-6.6819463,-5.3140645,NULL,,
6952,-6.0220685,-0.7110797,-6.733048,-5.3109884,NULL,,
6953,-6.0509009,-0.7008927,-6.7516937,-5.350008,NULL,,
6954,-6.074914,-0.7279816,-6.8027959,-5.3469324,NULL,,
6955,-6.074914,-0.7279816,-6.8027959,-5.3469324,NULL,,
6956,-6.1489067,-0.7302975,-6.8791041,-5.4186091,NULL,,
6957,-6.1863809,-0.7384012,-6.9246821,-5.4479795,NULL,,
6958,-6.2305851,-0.7370124,-6.9674973,-5.4935727,NULL,,
6959,-6.2459569,-0.7458106,-6.9916673,-5.5001464,NULL,,
6960,-6.2690148,-0.7590078,-7.0279222,-5.5100069,NULL,,
6961,-6.3132191,-0.757619,-7.0707378,-5.5556002,NULL,,
6962,-6.3266797,-0.7386339,-7.0652137,-5.5880461,NULL,,
6963,-6.3420515,-0.747432,-7.0893836,-5.5946198,NULL,,
6964,-6.3948975,-0.7643339,-7.1591315,-5.6305637,NULL,,
6965,-6.4102693,-0.773132,-7.1833014,-5.6371374,NULL,,
6966,-6.4102693,-0.773132,-7.1833014,-5.6371374,NULL,,
6967,-6.3948975,-0.7643339,-7.1591315,-5.6305637,NULL,,
6968,-6.3266797,-0.7386339,-7.0652137,-5.5880461,NULL,,
6969,-6.2065721,-0.7099235,-6.9163957,-5.4966483,NULL,,
6970,-6.0797338,-0.6907058,-6.7703395,-5.3890281,NULL,,
6971,-5.9845943,-0.702976,-6.6874704,-5.2816186,NULL,,
6972,-5.8731279,-0.6925564,-6.5655842,-5.1805716,NULL,,
6973,-5.820282,-0.6756545,-6.4958363,-5.1446276,NULL,,
6974,-5.7616611,-0.6821368,-6.4436979,-5.0795245,NULL,,
6975,-5.7616611,-0.6821368,-6.4436979,-5.0795245,NULL,,
6976,-5.7530198,-0.6638461,-6.4167662,-5.0891738,NULL,,
6977,-5.7530198,-0.6638461,-6.4167662,-5.0891738,NULL,,
6978,-5.7530198,-0.6638461,-6.4167662,-5.0891738,NULL,,
6979,-5.7818527,-0.6536591,-6.4354115,-5.1281934,NULL,,
6980,-5.7818527,-0.6536591,-6.4354115,-5.1281934,NULL,,
6981,-5.7616611,-0.6821368,-6.4436979,-5.0795245,NULL,,
6982,-5.7818527,-0.6536591,-6.4354115,-5.1281934,NULL,,
6983,-5.7818527,-0.6536591,-6.4354115,-5.1281934,NULL,,
6984,-5.7818527,-0.6536591,-6.4354115,-5.1281934,NULL,,
6985,-5.790494,-0.6719498,-6.4623437,-5.1185441,NULL,,
6986,-5.8106852,-0.6434721,-6.4540572,-5.167213,NULL,,
6987,-5.8337431,-0.6566694,-6.4903121,-5.1770735,NULL,,
6988,-5.8491144,-0.6654675,-6.514482,-5.1836472,NULL,,
6989,-5.8491144,-0.6654675,-6.514482,-5.1836472,NULL,,
6990,-5.8731279,-0.6925564,-6.5655842,-5.1805716,NULL,,
6991,-5.9019604,-0.6823694,-6.5842299,-5.2195911,NULL,,
6992,-5.9403901,-0.7043648,-6.6446548,-5.2360253,NULL,,
6993,-5.9403901,-0.7043648,-6.6446548,-5.2360253,NULL,,
6994,-5.998055,-0.6839908,-6.6819463,-5.3140645,NULL,,
6995,-6.0134268,-0.692789,-6.7061162,-5.3206382,NULL,,
6996,-6.0220685,-0.7110797,-6.733048,-5.3109884,NULL,,
6997,-6.0509009,-0.7008927,-6.7516937,-5.350008,NULL,,
6998,-6.1181631,-0.7127011,-6.8307643,-5.4054618,NULL,,
6999,-6.1469955,-0.7025142,-6.8494101,-5.4444814,NULL,,
7000,-6.1912003,-0.7011254,-6.8922257,-5.4900746,NULL,,
7001,-6.2152133,-0.7282143,-6.9433274,-5.486999,NULL,,
7002,-6.2152133,-0.7282143,-6.9433274,-5.486999,NULL,,
7003,-6.2459569,-0.7458106,-6.9916673,-5.5001464,NULL,,
7004,-6.2171245,-0.7559975,-6.973022,-5.4611268,NULL,,
7005,-6.1729198,-0.7573863,-6.9302063,-5.4155335,NULL,,
7006,-6.1047025,-0.7316863,-6.8362885,-5.3730159,NULL,,
7007,-5.9932356,-0.7212667,-6.7144022,-5.2719688,NULL,,
7008,-5.8596668,-0.7115415,-6.5711083,-5.1481252,NULL,,
7009,-5.7770329,-0.690935,-6.4678679,-5.0860982,NULL,,
7010,-5.6953545,-0.68422,-6.3794746,-5.0111346,NULL,,
7011,-5.6501946,-0.6717172,-6.3218117,-4.9784775,NULL,,
7012,-5.6127205,-0.6636134,-6.2762341,-4.9491072,NULL,,
7013,-5.5973487,-0.6548153,-6.2520642,-4.9425335,NULL,,
7014,-5.6261816,-0.6446283,-6.27071,-4.9815531,NULL,,
7015,-5.6261816,-0.6446283,-6.27071,-4.9815531,NULL,,
7016,-5.6127205,-0.6636134,-6.2762341,-4.9491072,NULL,,
7017,-5.6261816,-0.6446283,-6.27071,-4.9815531,NULL,,
7018,-5.6261816,-0.6446283,-6.27071,-4.9815531,NULL,,
7019,-5.655014,-0.6344414,-6.2893558,-5.0205727,NULL,,
7020,-5.655014,-0.6344414,-6.2893558,-5.0205727,NULL,,
7021,-5.6415534,-0.6534265,-6.2948799,-4.9881268,NULL,,
7022,-5.6799827,-0.6754219,-6.3553047,-5.0045609,NULL,,
7023,-5.666522,-0.694407,-6.3608289,-4.972115,NULL,,
7024,-5.6799827,-0.6754219,-6.3553047,-5.0045609,NULL,,
7025,-5.7039957,-0.7025108,-6.4064069,-5.0014853,NULL,,
7026,-5.7193675,-0.7113089,-6.4305768,-5.008059,NULL,,
7027,-5.7482004,-0.7011219,-6.4492221,-5.0470786,NULL,,
7028,-5.8154626,-0.7129303,-6.5282927,-5.1025319,NULL,,
7029,-5.8596668,-0.7115415,-6.5711083,-5.1481252,NULL,,
7030,-5.8884997,-0.7013546,-6.5897541,-5.1871452,NULL,,
7031,-5.926929,-0.7233499,-6.6501789,-5.2035789,NULL,,
7032,-5.9355702,-0.7416406,-6.6771111,-5.1939297,NULL,,
7033,-5.950942,-0.7504388,-6.7012811,-5.2005033,NULL,,
7034,-5.979775,-0.7402518,-6.7199268,-5.2395229,NULL,,
7035,-6.0172486,-0.7483556,-6.7655044,-5.2688932,NULL,,
7036,-6.0220685,-0.7110797,-6.733048,-5.3109884,NULL,,
7037,-6.0374403,-0.7198779,-6.7572179,-5.3175621,NULL,,
7038,-6.0220685,-0.7110797,-6.733048,-5.3109884,NULL,,
7039,-6.0220685,-0.7110797,-6.733048,-5.3109884,NULL,,
7040,-6.0374403,-0.7198779,-6.7572179,-5.3175621,NULL,,
7041,-6.0086074,-0.7300649,-6.7385721,-5.2785425,NULL,,
7042,-6.0172486,-0.7483556,-6.7655044,-5.2688932,NULL,,
7043,-5.9884162,-0.7585425,-6.7468586,-5.2298737,NULL,,
7044,-5.979775,-0.7402518,-6.7199268,-5.2395229,NULL,,
7045,-5.9403901,-0.7043648,-6.6446548,-5.2360253,NULL,,
7046,-5.820282,-0.6756545,-6.4958363,-5.1446276,NULL,,
7047,-5.6934438,-0.6564367,-6.3497806,-5.0370069,NULL,,
7048,-5.530087,-0.6430069,-6.1729937,-4.8870797,NULL,,
7049,-5.4099789,-0.6142966,-6.0241756,-4.7956824,NULL,,
7050,-5.3187037,-0.5753993,-5.8940029,-4.7433043,L1 ,Eyebrows Down,7/28/2022 19:12
7051,-5.2379808,-0.582576,-5.8204565,-4.6554046,NULL,,
7052,-5.2072372,-0.5649797,-5.7721167,-4.6422572,NULL,,
7053,-5.1399751,-0.5531713,-5.6930461,-4.5868034,NULL,,
7054,-5.1313334,-0.5348806,-5.6661143,-4.5964532,NULL,,
7055,-5.115962,-0.5260824,-5.6419444,-4.5898795,NULL,,
7056,-5.0929041,-0.5128852,-5.6056895,-4.580019,NULL,,
7057,-5.0727129,-0.5413629,-5.6139755,-4.5313501,NULL,,
7058,-5.0640717,-0.5230722,-5.5870438,-4.5409994,NULL,,
7059,-5.0352387,-0.5332592,-5.568398,-4.5019798,NULL,,
7060,-5.0121813,-0.5200619,-5.5321431,-4.4921193,NULL,,
7061,-5.0121813,-0.5200619,-5.5321431,-4.4921193,NULL,,
7062,-4.9833484,-0.5302489,-5.5134974,-4.4530997,NULL,,
7063,-4.9679766,-0.5214507,-5.4893274,-4.4465261,NULL,,
7064,-4.9679766,-0.5214507,-5.4893274,-4.4465261,NULL,,
7065,-4.9833484,-0.5302489,-5.5134974,-4.4530997,NULL,,
7066,-5.0352387,-0.5332592,-5.568398,-4.5019798,NULL,,
7067,-5.04388,-0.5515499,-5.5953302,-4.4923306,NULL,,
7068,-5.0640717,-0.5230722,-5.5870438,-4.5409994,NULL,,
7069,-5.0727129,-0.5413629,-5.6139755,-4.5313501,NULL,,
7070,-5.0727129,-0.5413629,-5.6139755,-4.5313501,NULL,,
7071,-5.1025009,-0.5450675,-5.6474686,-4.5574336,NULL,,
7072,-5.1025009,-0.5450675,-5.6474686,-4.5574336,NULL,,
7073,-5.1111422,-0.5633582,-5.6744003,-4.5477839,NULL,,
7074,-5.1399751,-0.5531713,-5.6930461,-4.5868034,NULL,,
7075,-5.1553469,-0.5619695,-5.717216,-4.5933771,NULL,,
7076,-5.2072372,-0.5649797,-5.7721167,-4.6422572,NULL,,
